06,001,407000,06001407000,5885,2233,W,862396,862396,06,001,407000,06001407000,5885,2233,W,862396,862396,862396,862396,100.00,100.00,100.00,100.00,5885,100.00,100.00,2233,100.00,100.00
06,001,407100,06001407100,7765,2471,P,1031702,1031702,06,001,407101,06001407101,3414,1096,W,370838,370838,370838,370838,35.94,35.94,100.00,100.00,3414,43.97,100.00,1096,44.35,100.00
06,001,407100,06001407100,7765,2471,P,1031702,1031702,06,001,407102,06001407102,4351,1375,W,660864,660864,660864,660864,64.06,64.06,100.00,100.00,4351,56.03,100.00,1375,55.65,100.00
06,001,407200,06001407200,6746,2008,W,715067,715067,06,001,407200,06001407200,6746,2008,W,715067,715067,715067,715067,100.00,100.00,100.00,100.00,6746,100.00,100.00,2008,100.00,100.00
06,001,407300,06001407300,2598,811,W,2609972,2370936,06,001,407300,06001407300,2598,811,W,2609972,2370936,2609972,2370936,100.00,100.00,100.00,100.00,2598,100.00,100.00,811,100.00,100.00
06,001,407400,06001407400,3954,1186,W,511489,511489,06,001,407400,06001407400,3954,1186,W,511489,511489,511489,511489,100.00,100.00,100.00,100.00,3954,100.00,100.00,1186,100.00,100.00
06,001,407500,06001407500,3931,1386,W,494510,494510,06,001,407500,06001407500,3931,1386,W,494510,494510,494510,494510,100.00,100.00,100.00,100.00,3931,100.00,100.00,1386,100.00,100.00
06,001,407600,06001407600,6027,2251,W,1022712,1022712,06,001,407600,06001407600,6027,2251,W,1022712,1022712,1022712,1022712,100.00,100.00,100.00,100.00,6027,100.00,100.00,2251,100.00,100.00
06,001,407700,06001407700,4109,1826,W,918668,918668,06,001,407700,06001407700,4109,1826,W,918668,918668,918668,918668,100.00,100.00,100.00,100.00,4109,100.00,100.00,1826,100.00,100.00
06,001,407800,06001407800,2425,783,W,1234579,1234579,06,001,407800,06001407800,2425,783,W,1234579,1234579,1234579,1234579,100.00,100.00,100.00,100.00,2425,100.00,100.00,783,100.00,100.00
06,001,407900,06001407900,2706,1198,P,1139922,1139922,06,001,407900,06001407900,2706,1198,W,1099393,1099393,1099393,1099393,96.44,96.44,100.00,100.00,2706,100.00,100.00,1198,100.00,100.00
06,001,407900,06001407900,2706,1198,P,1139922,1139922,06,001,408100,06001408100,5991,2714,P,8778279,8778279,40529,40529,3.56,3.56,0.46,0.46,0,0.00,0.00,0,0.00,0.00
06,001,408000,06001408000,2671,1058,W,1921565,1913253,06,001,408000,06001408000,2671,1058,W,1921565,1913253,1921565,1913253,100.00,100.00,100.00,100.00,2671,100.00,100.00,1058,100.00,100.00
06,001,408100,06001408100,5982,2710,W,8632553,8632553,06,001,408100,06001408100,5991,2714,P,8778279,8778279,8632553,8632553,100.00,100.00,98.34,98.34,5982,100.00,99.85,2710,100.00,99.85
06,001,408200,06001408200,4054,1819,W,901754,901754,06,001,408200,06001408200,4054,1819,W,901754,901754,901754,901754,100.00,100.00,100.00,100.00,4054,100.00,100.00,1819,100.00,100.00
06,001,408300,06001408300,4167,1826,W,1521670,1521670,06,001,408300,06001408300,4167,1826,W,1521670,1521670,1521670,1521670,100.00,100.00,100.00,100.00,4167,100.00,100.00,1826,100.00,100.00
06,001,408400,06001408400,3323,1275,W,542660,542660,06,001,408400,06001408400,3323,1275,W,542660,542660,542660,542660,100.00,100.00,100.00,100.00,3323,100.00,100.00,1275,100.00,100.00
06,001,408500,06001408500,4972,1666,P,831763,831763,06,001,408500,06001408500,4972,1666,P,831360,831360,831156,831156,99.93,99.93,99.98,99.98,4972,100.00,100.00,1666,100.00,100.00
06,001,408500,06001408500,4972,1666,P,831763,831763,06,001,408900,06001408900,3414,1074,P,802407,802407,607,607,0.07,0.07,0.08,0.08,0,0.00,0.00,0,0.00,0.00
06,001,408600,06001408600,5492,1897,W,1061057,1061057,06,001,408600,06001408600,5492,1897,W,1061057,1061057,1061057,1061057,100.00,100.00,100.00,100.00,5492,100.00,100.00,1897,100.00,100.00
06,001,408700,06001408700,7207,2512,W,1131008,1131008,06,001,408700,06001408700,7207,2512,W,1131008,1131008,1131008,1131008,100.00,100.00,100.00,100.00,7207,100.00,100.00,2512,100.00,100.00
06,001,408800,06001408800,5547,1937,W,1201196,1201196,06,001,408800,06001408800,5547,1937,P,1204352,1204352,1201196,1201196,100.00,100.00,99.74,99.74,5547,100.00,100.00,1937,100.00,100.00
06,001,408900,06001408900,3414,1074,P,805160,805160,06,001,408500,06001408500,4972,1666,P,831360,831360,204,204,0.03,0.03,0.02,0.02,0,0.00,0.00,0,0.00,0.00
06,001,408900,06001408900,3414,1074,P,805160,805160,06,001,408800,06001408800,5547,1937,P,1204352,1204352,3156,3156,0.39,0.39,0.26,0.26,0,0.00,0.00,0,0.00,0.00
06,001,408900,06001408900,3414,1074,P,805160,805160,06,001,408900,06001408900,3414,1074,P,802407,802407,801800,801800,99.58,99.58,99.92,99.92,3414,100.00,100.00,1074,100.00,100.00
06,001,409000,06001409000,3552,1071,P,59247522,16551063,06,001,409000,06001409000,3552,1071,P,21063263,16511371,20973263,16510630,35.40,99.76,99.57,100.00,3552,100.00,100.00,1071,100.00,100.00
06,001,409000,06001409000,3552,1071,P,59247522,16551063,06,001,432400,06001432400,5814,1923,P,7788501,6437229,40433,40433,0.07,0.24,0.52,0.63,0,0.00,0.00,0,0.00,0.00
06,001,409000,06001409000,3552,1071,P,59247522,16551063,06,001,990000,06001990000,0,0,P,139280135,0,38233826,0,64.53,0.00,27.45,0.00,0,0.00,0.00,0,0.00,0.00
06,001,409100,06001409100,2255,664,W,489536,489536,06,001,409100,06001409100,2255,664,W,489536,489536,489536,489536,100.00,100.00,100.00,100.00,2255,100.00,100.00,664,100.00,100.00
06,001,409200,06001409200,3115,960,P,713466,713466,06,001,409200,06001409200,3152,972,P,723115,723115,713020,713020,99.94,99.94,98.60,98.60,3115,100.00,98.83,960,100.00,98.77
06,001,409200,06001409200,3115,960,P,713466,713466,06,001,432300,06001432300,4656,1728,P,1038150,1038150,43,43,0.01,0.01,0.00,0.00,0,0.00,0.00,0,0.00,0.00
06,001,409200,06001409200,3115,960,P,713466,713466,06,001,432502,06001432502,4485,1466,P,819968,819968,403,403,0.06,0.06,0.05,0.05,0,0.00,0.00,0,0.00,0.00
06,001,409300,06001409300,5424,1672,P,1101947,1101947,06,001,409300,06001409300,5229,1614,W,1076156,1076156,1076156,1076156,97.66,97.66,100.00,100.00,5229,96.40,100.00,1614,96.53,100.00
06,001,409300,06001409300,5424,1672,P,1101947,1101947,06,001,432300,06001432300,4656,1728,P,1038150,1038150,25791,25791,2.34,2.34,2.48,2.48,195,3.60,4.19,58,3.47,3.36
06,001,409400,06001409400,4306,1260,W,1253614,1253614,06,001,409400,06001409400,4306,1260,W,1253614,1253614,1253614,1253614,100.00,100.00,100.00,100.00,4306,100.00,100.00,1260,100.00,100.00
06,001,409500,06001409500,3122,1007,W,836608,836608,06,001,409500,06001409500,3122,1007,W,836608,836608,836608,836608,100.00,100.00,100.00,100.00,3122,100.00,100.00,1007,100.00,100.00
06,001,409600,06001409600,5063,1561,W,747479,747479,06,001,409600,06001409600,5063,1561,W,747479,747479,747479,747479,100.00,100.00,100.00,100.00,5063,100.00,100.00,1561,100.00,100.00
06,001,409700,06001409700,4696,1697,W,811306,811306,06,001,409700,06001409700,4696,1697,W,811306,811306,811306,811306,100.00,100.00,100.00,100.00,4696,100.00,100.00,1697,100.00,100.00
06,001,409800,06001409800,2887,1289,W,1790021,1790021,06,001,409800,06001409800,2887,1289,W,1790021,1790021,1790021,1790021,100.00,100.00,100.00,100.00,2887,100.00,100.00,1289,100.00,100.00
06,001,409900,06001409900,3308,1415,W,4498557,4498557,06,001,409900,06001409900,3308,1415,W,4498557,4498557,4498557,4498557,100.00,100.00,100.00,100.00,3308,100.00,100.00,1415,100.00,100.00
06,001,410000,06001410000,2805,1179,P,6925802,6786605,06,001,410000,06001410000,2805,1179,P,6923619,6784422,6920597,6781400,99.92,99.92,99.96,99.96,2805,100.00,100.00,1179,100.00,100.00
